probe_id	log2FC_M	AveExpr	t	P.Value	adjP	B	chr	pos	strand	UCSC_RefGene_Name	Relation_to_Island	beta_tumor	beta_normal	delta_beta	sig
cg12589433	-0.04510863376383795	-1.1913638401807638	-0.06600498950052268	0.9482904893694172	0.9864470699077704	-6.155340177330728	chrX	66765978	+	AR	N_Shore	0.3302793546941696	0.3120805001469745	0.018198854547195054	NS
cg12753358	-0.047159063545362125	-2.7095456429647147	-0.06597621117205373	0.9483129998496136	0.9864470699077704	-6.155342119709836	chrX	68047716	+	EFNB1	N_Shore	0.16515391824999123	0.1444436075031958	0.02071031074679544	NS
cg12604192	-0.046538975085965724	-0.7451268381451766	-0.06593259311120765	0.9483471180925949	0.9864470699077704	-6.155345062075523	chr1	111062127	+	KCNA10	OpenSea	0.38095524560335625	0.3858105590464692	-0.004855313443112963	NS
cg19250907	-0.04885010064965388	3.7808818940392173	-0.06574453875436481	0.9484942162556286	0.9864470699077704	-6.1553577254879945	chr8	68659328	-	CPA6;CPA6	OpenSea	0.8982374415928666	0.9272441830181165	-0.02900674142524995	NS
cg24777762	0.02638735918509729	-4.626824499660493	0.06571816708654483	0.9485148446166726	0.9864470699077704	-6.155359498442564	chr11	73087230	-	RELT;RELT	Island	0.04268985090130731	0.03987985546225265	0.0028099954390546564	NS
cg08772206	-0.03765914183889614	2.4740293621155827	-0.06569584559821746	0.9485323048892494	0.9864470699077704	-6.155360998550023	chr10	82297793	-	SH2D4B;SH2D4B	S_Shore	0.8232005067660647	0.8481857811094402	-0.024985274343375496	NS
cg06628693	0.024844479436509925	-4.610012604853754	0.06568110508237553	0.9485438352028184	0.9864470699077704	-6.155361988901793	chr1	84543156	-	PRKACB;PRKACB	Island	0.0424480703089254	0.03999119906841943	0.0024568712405059687	NS
cg06470943	-0.04380119985718198	-3.544504609641877	-0.06561126256563918	0.9485984675182342	0.9864470699077704	-6.155366678300507	chr1	40839093	+	SMAP2	N_Shore	0.1007589904640207	0.09496706471854915	0.005791925745471549	NS
cg18085517	0.0609788659756008	1.5770929030935894	0.0655963644919367	0.948610121145866	0.9864470699077704	-6.1553676779486795	chr15	31394285	-	TRPM1	OpenSea	0.7161660439936858	0.7426281234473823	-0.026462079453696497	NS
cg16224854	0.02879708582387015	-5.491191198503546	0.06532758801147208	0.9488203665922834	0.9864470699077704	-6.155385673656658	chr9	130829986	-	NAIF1;SLC25A25	Island	0.02472675441783411	0.022565131304509302	0.0021616231133248093	NS
cg16911220	-0.03607394148999067	2.0420460112978067	-0.06520590126536129	0.9489155551056551	0.9864470699077704	-6.1553937968091095	chr12	52695728	-	KRT86	Island	0.7816900989584608	0.8061159645244502	-0.02442586556598947	NS
cg26891849	0.038857684739408586	-5.2018244929646285	0.0651957481675709	0.9489234973241994	0.9864470699077704	-6.155394473891167	NA	NA	NA	NA	NA	0.03280857747817303	0.031227495474835026	0.001581082003338001	NS
cg07113600	0.027901855351277382	-5.218618300582265	0.06507207667567748	0.9490202392859128	0.9864470699077704	-6.155402712742959	chr13	74708194	-	KLF12	Island	0.02882645278304063	0.02849371363328675	3.3273914975388147e-4	NS
cg06659073	-0.0528647487285307	-3.145203304170684	-0.06492655454742095	0.949134074963341	0.9864470699077704	-6.155412387237926	chr6	158589307	+	SERAC1;SERAC1;GTF2H5	Island	0.13352010545654347	0.1288267365737839	0.004693368882759563	NS
cg14566624	-0.04832952518951015	-3.4725107233134778	-0.06489764621853775	0.9491566888378677	0.9864470699077704	-6.155414306523023	chr1	6321582	-	GPR153	S_Shore	0.115054774524845	0.09328750072665384	0.021767273798191156	NS
cg16261965	0.024711941276834015	-4.805553483114629	0.06488846826664431	0.9491638684063515	0.9864470699077704	-6.155414915688009	chr12	49350941	+	ARF3	Island	0.03674449448413371	0.0362595864444466	4.8490803968710694e-4	NS
cg07466531	0.026478127480498465	-5.70543108319914	0.06488453370108667	0.9491669462712238	0.9864470699077704	-6.155415176809181	chr15	40331758	+	SRP14	S_Shore	0.020811335754902068	0.019470359921347075	0.0013409758335549936	NS
cg22037121	-0.04779977528750718	1.2652085272206322	-0.0647896582451268	0.949241164079986	0.9864470699077704	-6.155421468517518	NA	NA	NA	NA	NA	0.6713881546682369	0.7007003292902485	-0.029312174622011633	NS
cg17820828	-0.036629932106892416	-1.5770597367578745	-0.06456835584664793	0.9494142832369119	0.9864470699077704	-6.155436108523919	chr11	2813298	+	KCNQ1;KCNQ1	Island	0.2692856115014927	0.261161546547485	0.008124064954007693	NS
cg09306577	0.0311165041930845	-5.233182320766649	0.06455655208600276	0.949423517088761	0.9864470699077704	-6.155436887981894	chr1	12040877	-	MFN2;MFN2	S_Shore	0.029336191185562355	0.028609263017639625	7.269281679227295e-4	NS
cg25072179	-0.028595984427145938	0.31751499222395785	-0.06453036009790296	0.9494440065973444	0.9864470699077704	-6.155438617053744	chr11	57004934	-	APLNR;APLNR	OpenSea	0.5524556182034719	0.5568615307881877	-0.004405912584715788	NS
cg13613682	-0.02952065806888698	-0.23976351048825115	-0.06437346740017008	0.949566741632454	0.9864470699077704	-6.155448959690739	chrX	136648553	-	ZIC3;ZIC3	Island	0.4616912401761598	0.4621756320796623	-4.8439190350246797e-4	NS
cg22182666	0.026622307520305793	1.9753103973012336	0.0643236246476488	0.9496057332212415	0.9864470699077704	-6.155452240144449	chr17	56405155	+	BZRAP1;BZRAP1	S_Shelf	0.7873786798772872	0.7947209469408635	-0.007342267063576324	NS
cg00214855	-0.03960862863918754	-2.4598894732131424	-0.06425637136776823	0.9496583451390314	0.9864470699077704	-6.155456662465605	chr6	13813947	+	CCDC90A	Island	0.17308809164962138	0.17207481075856085	0.0010132808910605362	NS
cg13918811	-0.03657554132793683	-2.8996765431237717	-0.06425274459498291	0.949661182352874	0.9864470699077704	-6.155456900817073	chr4	25378308	-	ANAPC4	N_Shore	0.13825107229803993	0.12405392576900055	0.014197146529039376	NS
cg20552296	-0.036353086483717455	-3.8081556557694265	-0.06421285306610108	0.9496923894270153	0.9864470699077704	-6.155459521600648	chr10	100995305	+	HPSE2;HPSE2;HPSE2;HPSE2	S_Shore	0.07807700806699182	0.07700640490488957	0.0010706031621022516	NS
cg25994725	0.03245802074709749	0.5333592784736484	0.06420640476032881	0.9496974339335137	0.9864470699077704	-6.155459945087086	chr6	35703435	-	LOC285847;C6orf81	S_Shelf	0.5860819815478001	0.5815911789379742	0.004490802609825928	NS
cg05824484	-0.050229845040512255	-5.01375026741821	-0.06408213002759106	0.9497946544332728	0.9864470699077704	-6.1554680984106795	NA	NA	NA	NA	NA	0.042855172464652376	0.03862498196024415	0.004230190504408225	NS
cg04697849	-0.025738672428878163	3.6156676203687708	-0.06389346433275161	0.9499422497604153	0.9864470699077704	-6.155480446072549	chrX	44725035	-		OpenSea	0.9183117492559408	0.9245278197747012	-0.006216070518760386	NS
cg11815363	-0.03598100509460833	-5.056551082711474	-0.06379463812678356	0.9500195633897014	0.9864470699077704	-6.155486899460497	chr1	233750184	-	KCNK1	Island	0.03598893620755064	0.03402583500200875	0.001963101205541891	NS
cg11220635	-0.02389019898769037	-4.2180858686415155	-0.0637752625870385	0.95003472130583555	0.9864470699077704	-6.155488163519903	chr14	68162577	-	RDH11	OpenSea	0.05329539300450985	0.054699483698401975	-0.001404090693892128	NS
cg21723486	0.03851933751221766	3.0064570518620695	0.06373721564139487	0.9500644863368204	0.9864470699077704	-6.155490644584424	chr3	189349323	+	TP63;TP63;TP63	OpenSea	0.865115697971448	0.8853510580574038	-0.020235360085955723	NS
cg07459264	-0.01895597275923209	-4.093340334655613	-0.06368254799826269	0.9501072542701537	0.9864470699077704	-6.155494206904251	chr1	16767326	+	NECAP2;NECAP2;NECAP2	Island	0.05652231474400018	0.05596624588590285	5.560688580973291e-4	NS
cg25905459	0.028273667402046947	-5.009825853894383	0.06366435382247938	0.9501214880871629	0.9864470699077704	-6.155495391817839	chr17	58041636	-	RNFT1	N_Shore	0.03467125950483203	0.031234609192274224	0.003436650312557809	NS
cg03392046	-0.05916880286292209	-3.5610639669813944	-0.06357773048001529	0.9501892562136058	0.9864470699077704	-6.155501028607555	chr2	37311658	-	CCDC75;HEATR5B;CCDC75	Island	0.10252164161249273	0.11366792493514377	-0.011146283322651038	NS
cg15705999	0.04864489395333182	-4.49157703689878	0.06354598381756847	0.9502140927119092	0.9864470699077704	-6.15550309251876	chr3	125093863	-	ZNF148	Island	0.06036327648471139	0.0627236357478948	-0.002360359263183412	NS
cg00769470	0.03677092471192938	2.7056117405786146	0.06350771418674939	0.9502440324224082	0.9864470699077704	-6.155505579131104	chr20	207338	-	DEFB129	OpenSea	0.8444814116318351	0.8624248573742554	-0.01794344574242035	NS
cg09497789	-0.04505004002994016	-2.415812804374039	-0.06345831075277782	0.9502826826232137	0.9864470699077704	-6.155508786961066	chr1	118728212	-	SPAG17	S_Shore	0.19448216474736033	0.16205883821756875	0.032423326529791574	NS
cg24733384	-0.02256979520570554	-4.124920371244557	-0.06345801790139396	0.9502829117324675	0.9864470699077704	-6.155508805968853	chr14	35516283	-	FAM177A1;FAM177A1	S_Shore	0.05634191057305303	0.05674680082820273	-4.04890255149698e-4	NS
cg09027725	-0.04375639514762356	1.275938046159562	-0.06338847213321627	0.9503373202744392	0.9864470699077704	-6.155513317418177	chr20	30226046	-	COX4I2	S_Shore	0.6772064602065496	0.7094572469385755	-0.03225078673202586	NS
cg03929796	0.04706535373631501	-1.6132016388789026	0.06322372393610602	0.9504662106527875	0.9864470699077704	-6.1555239849415875	chr3	52231840	+	ALAS1;ALAS1	N_Shore	0.2924663562810683	0.2426075822134865	0.049858774067581824	NS
cg03157806	0.021561972897459782	-0.27064128121533226	0.0631996520589306	0.9504850433516498	0.9864470699077704	-6.155525541283863	chrX	148713279	-	TMEM185A;TMEM185A	Island	0.45585093007435834	0.45070153158763576	0.005149398486722578	NS
cg20645649	0.03178968483816356	-5.331078239852861	0.06314895922603403	0.9505247031281656	0.9864470699077704	-6.155528816839323	chr9	127624485	+	RPL35	Island	0.02857771078068192	0.0264287973042104	0.002148913476471521	NS
cg13228642	0.029754474473580605	-2.9564324783906772	0.06314475404948518	0.9505279930739422	0.9864470699077704	-6.155529088441971	chr1	181057360	-	IER5	N_Shore	0.12491751355544004	0.11814353455666507	0.0067739789987749655	NS
cg04648440	-0.03469135457345556	-3.2077935884624953	-0.06305148467894856	0.9506009631806498	0.9864470699077704	-6.155535107848638	chr9	136932424	-	BRD3	OpenSea	0.10408790609693382	0.12018962481109302	-0.016101718714159205	NS
cg12467191	-0.02463396404949063	-4.11462978865557	-0.06275861089546887	0.950830098524299	0.9864470699077704	-6.155553951496981	chr15	75074068	-	CSK;CSK	N_Shore	0.05872770573431643	0.05654569613806802	0.0021820095962484104	NS
cg02345317	0.04280647976316515	-0.9814662504137052	0.06271707815910513	0.9508625928113813	0.9864470699077704	-6.155556616635611	chrX	70364543	-	NLGN3;NLGN3;NLGN3	OpenSea	0.35846543871895575	0.34235054807194076	0.01611489064701499	NS
cg23995753	0.08239516146382359	-0.9362461299373854	0.06262401783173045	0.9509354014656879	0.9864470699077704	-6.155562581876714	chr2	160760732	+	LY75	Island	0.4403820142733756	0.34864670234401474	0.09173531192936085	NS
cg00314943	-0.024709136610560962	2.752391078075982	-0.06249993479559499	0.9510324824113923	0.9864470699077704	-6.155570521926704	chr2	233270750	-	ALPPL2	N_Shore	0.8652842595307317	0.8643309762662295	9.532832645022804e-4	NS
cg23231873	-0.029654433641937334	-4.159829003897729	-0.06248416083067172	0.951044823813121	0.9864470699077704	-6.155571530172152	chr17	58469253	+	USP32	Island	0.058576900699170285	0.05413198909975118	0.004444911599419107	NS
cg03604278	0.04145071289871583	0.14994678892447302	0.062248274839978926	0.9512293803432185	0.9864470699077704	-6.155586577268401	chr3	9922234	-	CIDEC	OpenSea	0.5293498250239502	0.5141120680234098	0.01523775700054042	NS
cg13525683	-0.030246081700839512	3.666140384434651	-0.062079579035465	0.9513613692409707	0.9864470699077704	-6.1555973034381815	chr17	27401991	+	TIAF1;MYO18A;MYO18A;TIAF1	OpenSea	0.9206507743018695	0.916473031902037	0.004177742399832485	NS
cg12797788	-0.028839004372187373	-5.195022543662267	-0.06206406839078885	0.951373504963217	0.9864470699077704	-6.155598288189708	chr16	67881270	+	CENPT;NUTF2	Island	0.030559344790367354	0.0282349448605212	0.0023243999298461528	NS
cg02780988	0.03897088541780662	2.1827836197047974	0.06203035502319302	0.951399882766476	0.9864470699077704	-6.155600427761239	chr17	39646994	-	KRT36	OpenSea	0.7953022597764843	0.8061186255831455	-0.010816365806661232	NS
cg19530885	-0.04965769367944481	1.0469136700591382	-0.06193653402761384	0.9514732899164844	0.9864470699077704	-6.155606375863147	chr5	147258132	+	SCGB3A2	OpenSea	0.6473397585005045	0.6728638450293145	-0.025524086528809997	NS
cg18797282	0.018064471109643238	3.965021135514298	0.06190468288017814	0.9514982109022588	0.9864470699077704	-6.1556083931293	chr3	50387146	-	TUSC4;CYB561D2	N_Shore	0.938796566674393	0.9388841165398265	-8.754986543346721e-5	NS
cg21495715	-0.0669232192576329	2.0443595840621986	-0.06190386160541315	0.9514988534850394	0.9864470699077704	-6.155608445130343	chr17	18854560	-	SLC5A10;SLC5A10	OpenSea	0.7577552348364143	0.7889197032369565	-0.03116446840054221	NS
cg15753381	0.020773827712817522	-5.402256678251256	0.06189026543857715	0.9515094914191795	0.9864470699077704	-6.155609305905112	chr1	109618580	+	TAF13;TAF13	Island	0.02398723142245111	0.023970047346952027	1.718407549908263e-5	NS
cg19729279	-0.02435974803225135	-4.258617882685553	-0.06188315711824528	0.951515053126114	0.9864470699077704	-6.155609755858402	chr5	133861951	+	PHF15;PHF15	Island	0.05298161336175159	0.05272168827613863	2.599250856129623e-4	NS
cg18168989	-0.046602976315716485	3.690033836801701	-0.0618140142529497	0.9515691521686109	0.9864470699077704	-6.155614129874058	chr9	77644250	-	C9orf41	S_Shore	0.8891673385626069	0.9280539683026304	-0.03888662974002355	NS
cg06323427	-0.024666525077334005	-4.528513592807679	-0.06170699896516009	0.95165288399391	0.9864470699077704	-6.155620890084365	chr3	167452563	+	PDCD10;PDCD10;PDCD10;PDCD10;SERPINI1;SERPINI1	Island	0.044129365947486156	0.04437230450379837	-2.4293855631221661e-4	NS
cg10432177	0.023849612993113136	-4.944223510261023	0.061590189927414454	0.9517442794048014	0.9864470699077704	-6.155628255607503	chr22	43506591	+	BIK	Island	0.03403433898620455	0.03203871010299675	0.001995628883207805	NS
cg01531431	-0.05708967566800119	1.702956498930174	-0.061574956552911515	0.9517561985731202	0.9864470699077704	-6.155629215136674	chr20	62150863	+	PPDPF	N_Shore	0.7013946858903347	0.7663759178605325	-0.06498123197019778	NS
cg09884077	-0.02289147796979604	-4.685070252822411	-0.06155830718814841	0.9517692256794501	0.9864470699077704	-6.155630263585788	chr15	23086698	+	NIPA1;NIPA1	Island	0.039701404028825535	0.03900935889037725	6.920451384482829e-4	NS
cg24362726	-0.030137422564905713	-3.3782768795595235	-0.06153002635894705	0.9517913537257384	0.9864470699077704	-6.155632043845717	NA	NA	NA	NA	NA	0.09663995606685792	0.09881926862327635	-0.002179312556418428	NS
cg19109050	0.035766415174026255	0.8327045721869665	0.06151197329602876	0.9518054791821849	0.9864470699077704	-6.15563317984682	chr1	228396098	-	OBSCN;OBSCN	N_Shelf	0.6274240293881119	0.6356118365928463	-0.008187807204734332	NS
cg09119967	-0.05388610497427203	-0.5862862998508751	-0.061439267303765595	0.9518623675006874	0.9864470699077704	-6.15563775154736	chr20	9494838	+	C20orf103	N_Shore	0.4297008314914685	0.409604684557116	0.020096146934352466	NS
cg27160701	-0.0289801718076964	3.1346592352040887	-0.061386871776437014	0.9519033642000045	0.9864470699077704	-6.1556410427901005	chr12	55248424	-	MUCL1	OpenSea	0.8849034133969093	0.898211236815719	-0.013307823418809761	NS
cg22262140	-0.04040949867671912	-0.47772859624558217	-0.06125421003863756	0.9520071655488695	0.986494268841302	-6.155649363433584	chr22	21986976	+	CCDC116	S_Shelf	0.4305007226517146	0.42322019482402323	0.007280527827691341	NS
cg12067261	-0.0510975972663789	2.7729755198806303	-0.061118764212939714	0.9521131462419437	0.9865437201530364	-6.155657840135706	chr9	5231539	+	INSL4	OpenSea	0.8225782777818147	0.8707954007323767	-0.04821712295056202	NS
cg26366091	-0.062481669301741045	-2.4998466604309733	-0.06074242086949912	0.9524076240870616	0.9867658943009614	-6.15568129464817	chr1	111770274	-	CHI3L2;CHI3L2	OpenSea	0.218131233003224	0.16167302177461004	0.05645821122861397	NS
cg01618851	-0.03941234270352486	-0.31261241666250994	-0.06066378293340691	0.9524691569221123	0.9867658943009614	-6.1556861772424805	chr19	7812265	-	CD209;CD209;CD209;CD209;CD209;CD209;CD209;CD209	OpenSea	0.46283354578551134	0.45113064227475225	0.011702903510759088	NS
cg10769011	0.02326677203322962	2.837474147859229	0.06055895861695671	0.9525511806385225	0.9867658943009614	-6.155692675907467	chr17	26851153	+	FOXN1	OpenSea	0.8706865330013384	0.87442594964139575	-0.0037394166400573914	NS
cg20282199	-0.023957240399359998	-3.269499933653677	-0.06049899149245023	0.9525981044138995	0.9867658943009614	-6.155696388564788	chr3	10363027	-	SEC13;SEC13;SEC13;SEC13	S_Shore	0.09809190396034333	0.10066907558632317	-0.0025771716259798405	NS
cg20133313	-0.030386292203841002	-5.661022176616046	-0.06040919108911128	0.9526683728219678	0.9867658943009614	-6.155701941371985	chr1	202936090	-	CYB5R1	Island	0.022454898384387956	0.022317314404099415	1.3758398028854146e-4	NS
cg01494593	0.020092013358680848	3.428611417401438	0.06029603922186797	0.9527569142251755	0.9867658943009614	-6.155708926378532	chr2	111556249	+	ACOXL;ACOXL;ACOXL	OpenSea	0.9124621013562191	0.912614900743458	-1.5279938723888886e-4	NS
cg22236626	0.03277495373958583	-3.818064807828864	0.060269826084436665	0.9527774261130054	0.9867658943009614	-6.1557105426810255	chr1	212606819	-	NENF;NENF	Island	0.07781329454030718	0.07024206488884598	0.007571229651461203	NS
cg18676803	-0.039330360014279385	-3.5413866299388395	-0.06024898199196965	0.9527937367258191	0.9867658943009614	-6.155711827426746	chr3	169490697	+	MYNN	N_Shore	0.09810470359538968	0.08822362738967529	0.009881076205714392	NS
cg24101873	0.03077841086377558	4.448481630085339	0.05999221439058078	0.9529946605299391	0.9868938512628753	-6.155727617109509	chr20	31755609	+	C20orf70	OpenSea	0.945941020029898	0.954737078748954	-0.008796058719055977	NS
cg01570086	0.018361382686725457	-4.7182556471577355	0.05990471319279012	0.9530631320499187	0.9868938512628753	-6.155732982515642	chr15	74833080	+	ARID3B	N_Shore	0.03790549089476762	0.0364303328304992	0.0014751580642684212	NS
cg23696712	0.043998105993346026	0.6241209467433247	0.059867662729367714	0.9530921249293176	0.9868938512628753	-6.155735252020391	chr12	53228141	-	KRT79	OpenSea	0.5941766782123892	0.601028527968634	-0.0068518497562448655	NS
cg25349574	-0.04711377546587686	-5.455261836523073	-0.05954465861055252	0.9533448863366125	0.9870156952655663	-6.1557549780041585	chr17	4891291	+	CAMTA2;CAMTA2;CAMTA2;CAMTA2	S_Shore	0.03171717633288576	0.039522139689430885	-0.007804963356545125	NS
